"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00241081","1986-05","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","13",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19860531","+,,0","19860516","+,,0","","","19860505",",,0","","","","","0",",,0,31,+","0",",T,0,16,+","12.4",",,0,05,","","","","","","","42.2",",,,0","0",",T,,0","","","","","","","","","",""
"USC00241081","1986-06","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","19860630","+,,0","19860630","+,,0","1","","19860605",",,0","","","","","0",",,0,30,+","0",",,0,30,+","29.2",",,0,05,","","","","","","","67.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00241081","1986-07","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19860731","+,,0","19860731","+,,0","","","19860717",",,0","","","","","0",",,0,31,+","0",",,0,31,+","8.9",",,0,17,","","","","","","","14.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00241081","1986-08","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19860831","+,,0","19860831","+,,0","","","19860831",",,0","","","","","0",",,0,31,+","0",",,0,31,+","8.1",",,0,31,","","","","","","","16.1",",,,0","0",",,,0","","","","","","","","","",""
"USC00241081","1986-09","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","15",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","19860930","+,,0","19860930","+,,0","","","19860901",",,0","","","","","0",",,0,30,+","0",",,0,30,+","16.5",",,0,01,","","","","","","","84.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00241081","1986-10","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","7",",0","0",",0","0",",0","0","1,0","1",",0","","","","","","","","","","","","","","","19861031","+,1,0","19861031",",,0","","","19861008",",,0","","","","","0","1,,0,31,+","25",",,0,31,","1.8",",,0,08,","","","","","","","7.7",",,,0","25",",,,0","","","","","","","","","",""
"USC00241081","1986-11","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","3",",0","0",",0","0",",0","","","2",",0","","","","","","","","","","","","","","","","","19861125",",,0","","","19861106",",,0","","","","","","","76",",,0,25,","2.3",",,0,06,","","","","","","","5.6",",,,0","101",",,,0","","","","","","","","","",""
"USC00241081","1986-12","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","1","1,0","1","1,0","0","1,0","","","1",",0","","","","","","","","","","","","","","","","","19861206",",,0","","","19861206",",1,0","","","","","","","36",",,0,06,","5.1","1,,0,06,","","","","","","","5.1","1,,,0","46",",,,0","","","","","","","","","",""
"USC00241081","1987-01","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","2",",0","0",",0","0",",0","","","1",",0","","","","","","","","","","","","","","","","","19870116",",,0","","","19870116",",,0","","","","","","","51",",,0,16,","0.8",",,0,16,","","","","","","","1.1",",,,0","51",",,,0","","","","","","","","","",""
"USC00241081","1987-02","48.075","-111.2603","1013.5","BRADY 27 ENE THE KNEES, MT US","","","","","3",",0","0",",0","0",",0","2",",0","0","2,0","","","","","","","","","","","","","","","19870225",",,0","19870226","+,2,0","","","19870223",",,0","","","","","51",",,0,25,","0","2,T,0,26,+","1.8",",,0,23,","","","","","","","3.6",",,,0","0","2,T,,0","","","","","","","","","",""
