"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00235862","1960-05","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","23.4","1,6","9",",6","8",",6","1",",6","","","","","0",",6","2",",6","0","1,6","24","1,6","0","1,6","19600501",",,6","","","","","19600506",",,6","19600523",",1,6","-1.7",",6,01,","","","","","40.1",",,6,06,","28.9","1,6,23,","","","","","66.6","1,6","","","","","135.3",",,,6","","","16.94","1,6","23.89","1,,,6","10.00",",,,6","",""
"USC00235862","1960-06","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","138.0",",6","7",",6","5",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","6",",6","19600619",",,6","","","","","19600606",",,6","19600629","+,,6","9.4",",6,19,","","","","","24.6",",,6,06,","34.4",",6,29,+","","","","","0.0",",6","","","","","61.0",",,,6","","","22.93",",6","29.35",",,,6","16.52",",,,6","",""
"USC00235862","1960-09","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","144.5",",6","5",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","15",",6","19600913",",,6","","","","","19600919",",,6","19600906",",,6","5.6",",6,13,","","","","","15.5",",,6,19,","36.7",",6,06,","","","","","1.7",",6","","","","","19.4",",,,6","","","23.09",",6","31.61",",,,6","14.57",",,,6","",""
"USC00235862","1960-10","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","32.8",",6","10",",6","6",",6","0",",6","","","","","0",",6","2",",6","0",",6","27",",6","1",",6","19601020",",,6","","","","","19601029",",,6","19601002",",,6","-3.9",",6,20,","","","","","18.0",",,6,29,","32.2",",6,02,","","","","","61.0",",6","","","","","50.0",",,,6","","","17.42",",6","24.64",",,,6","10.21",",,,6","",""
"USC00235862","1960-11","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","6.9",",6","6",",6","5",",6","1",",6","","","","","0",",6","13",",6","0",",6","5",",6","0",",6","19601110",",,6","","","","","19601115",",,6","19601113",",,6","-7.8",",6,10,","","","","","30.0",",,6,15,","30.6",",6,13,","","","","","266.6",",6","","","","","60.4",",,,6","","","9.68",",6","16.52",",,,6","2.83",",,,6","",""
"USC00235862","1960-12","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","","","0.0",",6","6",",6","4",",6","4",",6","","","","","0",",6","28",",6","3",",6","0",",6","0",",6","19601222",",,6","","","","","19601205",",,6","19601205",",,6","-17.2",",6,22,","","","","","33.5",",,6,05,","18.9",",6,05,","","","","","529.8",",6","","","","","127.3",",,,6","","","1.24",",6","6.79",",,,6","-4.30",",,,6","",""
"USC00235862","1961-01","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0","2,0","0",",0","1",",0","29",",0","4",",0","0",",0","0",",0","19610121",",,0","19610131","+,2,0","19610126",",,0","19610126",",,0","19610113",",,0","-17.8",",0,21,","0","2,,0,31,+","13",",,0,26,","0.5",",,0,26,","16.7",",0,13,","","","","","546.7",",0","","","","","0.5",",,,0","13",",,,0","0.70",",0","7.94",",,,0","-6.54",",,,0","",""
"USC00235862","1961-02","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","0.0","0","0.0",",0","7","2,0","5","2,0","0","2,0","5","5,0","1","1,0","0",",0","17",",0","2",",0","5",",0","0",",0","19610203",",,0","19610207",",5,0","19610202",",1,0","19610207",",2,0","19610212",",,0","-13.9",",0,03,","203","5,,0,07,","38","1,,0,02,","24.9","2,,0,07,","25.0",",0,12,","","","","","369.7",",0","","","","","68.0",",a,,0","111","1,a,,0","5.13",",0","11.26",",,,0","-1.00",",,,0","",""
"USC00235862","1961-03","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","2.5","0","2.5",",0","16",",0","12",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","8",",0","0",",0","19610310",",,0","19610331","+,,0","19610331","+,,0","19610330",",,0","19610304",",,0","-3.9",",0,10,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,30,","26.1",",0,04,","","","","","278.6",",0","","","","","131.6",",,,0","0",",,,0","9.43",",0","15.65",",,,0","3.20",",,,0","",""
"USC00235862","1961-04","37.0733","-93.8789","362.7","MOUNT VERNON MU SW CNTR, MO US","17.0","0","14.5",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","19610410",",,0","19610430","+,,0","19610430","+,,0","19610430",",,0","19610424",",,0","-3.3",",0,10,","0",",,0,30,+","0",",,0,30,+","42.4",",,0,30,","28.3",",0,24,","","","","","201.1",",0","","","","","85.6",",,,0","0",",,,0","12.11",",0","18.94",",,,0","5.29",",,,0","",""
